,18942,1053,36653,35906,24887,40959,19451,16248,17887,44480,12894,3806,16302,20472,19797,27494,17012,119,32374,41039,9453,31541,12207,13592,25626,9594,4888,36962,15699,4130,15556,9294,43706,30224,43738,4407,8838,2771,18058,33492,12760,44112,27614,24898,16010,18487,16993,17826,41342,156,26303,39547,1896,30219,6331,43890,9330,36091,27651,1745,2616,39468,21325,43498,34340,24543,23531,27330,42995,449,2874,25678,28712,12152,14210,18653,22092,19067,26235,22144,17629,36231,2448,31424,4302,1076,1471,19959,33633,18437,29295,20565,22234,31939,40447,22779,40560,37248,6454,38985
18942,0,0.008663724,4.41E-05,0.009705311,0.006317674,0.006442742,0.009018518,0.006313331,0.00647721,0.006488833,0.006472929,0.009875695,0.006459983,0.009734164,0.009859751,0.006505965,0.011074953,0.006431249,0.006477365,0.009647519,0.006297542,5.69E-05,0.00973271,0.009729854,0.006358148,0.006508782,0.006809307,6.26E-05,4.41E-05,0.008922036,0.006465781,0.006842386,0.006449934,0.009634526,0.006449929,0.009715368,0.006319107,0.020502862,0.006445638,0.006806429,0.006483028,0.006448485,0.006434131,4.98E-05,0.006454249,0.006274741,0.006365206,0.006507349,0.006419817,0.008663724,0.011388825,0.006826558,0.009729839,0.009644642,0.058120177,0.006478668,0.006314803,0.006455687,0.009643181,0.008722743,0.008706954,0.006843852,0.006474338,0.006464298,0.009861235,0.008894417,0.009868461,0.012790222,0.006465717,0.009745728,0.008836843,0.01109663,0.009855471,0.006452855,0.009862674,0.006491585,0.008697029,0.009854025,0.006336585,0.006445471,0.00644849,0.006449949,0.008685355,0.006445638,0.009719685,0.008665168,2.99E-05,0.01041143,0.006449968,0.008735998,0.00645285,0.009739919,0.006665468,0.010402743,0.006454244,0.006437018,0.011394626,0.006454229,0.010398438,3.56E-05
1053,0.008663724,0,0.008665175,0.008798688,0.008159183,0.008051199,0.00585814,0.008156261,0.007900013,0.0082875,0.007897172,0.00862869,0.008065585,0.008828947,0.008611354,0.008195199,0.010046564,0.008036782,0.008032687,0.00878136,0.008141873,0.008678149,0.00882894,0.008823197,0.008155045,0.007928761,0.008221148,0.008681037,0.008663724,0.004464378,0.008144865,0.008254288,0.007871241,0.008764052,0.007872677,0.008811625,0.008163505,0.021864657,0.007869824,0.008234121,0.00817366,0.007871229,0.008039673,0.008670943,0.00813905,0.007944692,0.008205266,0.007928768,0.008081464,0.000116681,0.01037307,0.008244195,0.008823184,0.008771265,0.058957731,0.00790148,0.008154862,0.008140493,0.008772696,0.004130581,0.004113431,0.00825432,0.007897135,0.00788852,0.00861426,0.00578498,0.008627233,0.011307418,0.007885612,0.008839036,0.000308827,0.010066762,0.008612823,0.008136222,0.008570987,0.007912979,0.003891518,0.008607062,0.008016821,0.008288827,0.007871235,0.007875586,0.000101028,0.008136165,0.008813049,1.42E-06,0.008650743,0.007747004,0.008136197,0.003930179,0.008134773,0.00882892,0.008481981,0.007735473,0.007878445,0.008128965,0.010375966,0.007872659,0.007736943,0.008656518
36653,4.41E-05,0.008665175,0,0.009706765,0.006319117,0.006444185,0.00901708,0.006314774,0.006478653,0.006490276,0.006474372,0.009877149,0.006461426,0.009735618,0.009861205,0.006504531,0.011076411,0.006432693,0.006478808,0.009648973,0.006298985,5.83E-05,0.009734164,0.009731308,0.006359592,0.006510226,0.006810752,6.40E-05,4.55E-05,0.008923488,0.006467225,0.006843831,0.006451377,0.00963598,0.006451372,0.009716822,0.00632055,0.020504341,0.006447082,0.006807873,0.006484472,0.006449929,0.006435574,5.12E-05,0.006455692,0.006273308,0.006363773,0.006508792,0.00642126,0.008665175,0.011390284,0.006828003,0.009731293,0.009646095,0.058118651,0.006480111,0.006316246,0.006457131,0.009644634,0.008724193,0.008708404,0.006845297,0.006475781,0.006465742,0.00986269,0.008895868,0.009869916,0.012787324,0.00646716,0.009747181,0.008838294,0.011098088,0.009856926,0.006454299,0.009864129,0.006493028,0.00869848,0.009855479,0.006335152,0.006444038,0.006449934,0.006451392,0.008686806,0.006447082,0.009721139,0.008666619,3.13E-05,0.010412886,0.006451412,0.008737449,0.006454294,0.009741373,0.006666912,0.010404198,0.006455687,0.006438461,0.011396085,0.006458549,0.010399894,3.70E-05
35906,0.009705311,0.008798688,0.009706765,0,0.009808918,0.009765583,0.009257685,0.00981032,0.009657355,0.009925962,0.009654514,0.007282374,0.009780033,7.40E-05,0.007266507,0.009918683,0.009937342,0.009745371,0.009791903,0.00031879,0.00979156,0.00971542,7.26E-05,8.11E-05,0.009747032,0.009687615,0.009731011,0.00971976,0.009706757,0.008996563,0.009856767,0.009770011,0.009628514,0.000293167,0.009629952,6.40E-05,0.009814696,0.023552417,0.009627097,0.009735335,0.009897102,0.009628499,0.009748271,0.009712543,0.009868168,0.009630025,0.009882672,0.009681838,0.009813332,0.008792938,0.010225965,0.009748338,8.68E-05,0.000303132,0.059770646,0.009658831,0.009804586,0.009869615,0.000301708,0.008890906,0.008873669,0.009765724,0.00965447,0.009645838,0.007270856,0.009088962,0.007278042,0.013265637,0.009645808,0.000115259,0.008947328,0.009956091,0.007266541,0.009848102,0.007355706,0.009670356,0.008770166,0.007286673,0.009702433,0.009951855,0.009628506,0.009628535,0.008794382,0.009859503,7.11E-05,0.008797244,0.009692309,0.010940287,0.009865312,0.008806248,0.009846648,8.25E-05,0.010066053,0.010931592,0.009635737,0.009852285,0.010231754,0.00962993,0.010927285,0.009698094
24887,0.006317674,0.008159183,0.006319117,0.009808918,0,0.003380871,0.008509393,0.000157952,0.00396752,0.003675543,0.003964677,0.009915857,0.003392314,0.009839221,0.009898466,0.003632581,0.01114534,0.003357988,0.003706995,0.009703451,0.000105297,0.006332045,0.009839213,0.009833464,0.003679735,0.003997555,0.004255273,0.006337798,0.006319112,0.008477756,0.00375851,0.00429252,0.003938906,0.009687564,0.003940335,0.00982187,0.000165068,0.018138614,0.003937486,0.00425384,0.003605426,0.003944629,0.003363715,0.006324865,0.003581084,0.003526704,0.003609656,0.003996126,0.003535317,0.008157753,0.011446231,0.004278177,0.009833449,0.009694788,0.056904717,0.003968965,0.000156529,0.003579652,0.009693327,0.008268482,0.008257028,0.004295389,0.003964658,0.003956082,0.009904291,0.008353775,0.009914395,0.012382345,0.00395607,0.009846446,0.008335047,0.011167019,0.009898511,0.003749925,0.009856587,0.003983271,0.008193908,0.009894186,0.00345517,0.003907225,0.003938903,0.003943212,0.008186555,0.003568212,0.009823294,0.008157741,0.006304741,0.009764115,0.003573946,0.008228516,0.003747058,0.009843531,0.003387944,0.009752544,0.003946065,0.003558197,0.011452032,0.003947488,0.009751134,0.006310494
40959,0.006442742,0.008051199,0.006444185,0.009765583,0.003380871,0,0.008353742,0.003376567,0.003870109,0.003847326,0.003864402,0.009829102,0.000122374,0.009797331,0.009811715,0.003295026,0.011086057,8.82E-05,0.003652635,0.009631246,0.00335798,0.006457116,0.009797324,0.009791575,0.003603983,0.003900141,0.003948898,0.00646287,0.00644418,0.008333617,0.00374425,0.003984694,0.003841499,0.009615361,0.003842929,0.009779981,0.003383736,0.018116485,0.003840079,0.003938878,0.003270744,0.003847222,9.11E-05,0.006447057,0.003242124,0.003609672,0.00361687,0.003898712,0.003199246,0.008056943,0.011369554,0.003966075,0.00979156,0.009625476,0.057066868,0.003871554,0.003375155,0.003243555,0.009621123,0.008115815,0.008101477,0.003983277,0.003867248,0.003858673,0.009811752,0.008213941,0.009824763,0.012211134,0.003858661,0.009804556,0.008221263,0.011107734,0.009813205,0.003738528,0.009781384,0.003885858,0.008059953,0.009807434,0.003533841,0.004003131,0.003841496,0.003845805,0.008072797,0.003230689,0.009781406,0.008049757,0.006429806,0.009725093,0.003236419,0.008096008,0.003738525,0.009801641,0.003893019,0.009713523,0.003848657,0.003223541,0.011375355,0.00385008,0.009712114,0.00643556
19451,0.009018518,0.00585814,0.00901708,0.009257685,0.008509393,0.008353742,0,0.008516571,0.00818081,0.008642087,0.008177969,0.009116428,0.008368134,0.009287965,0.009103396,0.008492111,0.010465861,0.008339318,0.00833233,0.009276403,0.008499289,0.009032951,0.009287958,0.009282212,0.008430179,0.008211011,0.008497918,0.009035841,0.009019962,0.00616289,0.00848204,0.008529641,0.008152027,0.009256205,0.008153463,0.009270629,0.008522378,0.022152559,0.00815061,0.008533965,0.008469122,0.008152015,0.008342211,0.009025741,0.008440255,0.00831788,0.008518047,0.008209575,0.008404265,0.005868199,0.01074912,0.0085181,0.009282198,0.009263424,0.059106623,0.008182278,0.008516617,0.008441699,0.009264855,0.006063483,0.006050611,0.008532562,0.008177931,0.008169313,0.009104876,0.003675482,0.009120749,0.011671109,0.008169288,0.009298061,0.005997456,0.010487519,0.009106328,0.008473406,0.009061566,0.008193781,0.005846843,0.009097673,0.008367005,0.008628999,0.008152021,0.008153489,0.005850964,0.008433052,0.009272053,0.005856703,0.009005529,0.008068144,0.008433085,0.00587989,0.008471956,0.009292272,0.008859876,0.008056606,0.008159234,0.008422962,0.010754915,0.008153445,0.008055194,0.009011308
16248,0.006313331,0.008156261,0.006314774,0.00981032,0.000157952,0.003376567,0.008516571,0,0.003960345,0.003674099,0.003957502,0.009917259,0.00338801,0.009840623,0.009899868,0.003628274,0.011152539,0.003353684,0.003705552,0.009704853,0.000135181,0.006327702,0.009840616,0.009834866,0.003678292,0.00399038,0.004250961,0.006333455,0.006314769,0.008477717,0.003757067,0.004288206,0.003931731,0.009688967,0.00393316,0.009823272,9.82E-05,0.018128338,0.003930311,0.004249528,0.00360112,0.003937454,0.003359411,0.006320522,0.003576778,0.003522399,0.003608213,0.003988951,0.003531012,0.008154831,0.011457784,0.004273864,0.009834852,0.009696191,0.056893663,0.00396179,0.000146566,0.003575347,0.00969473,0.008268444,0.00825699,0.004291076,0.003957483,0.003948907,0.009905692,0.008350863,0.009915797,0.012385193,0.003948895,0.009847848,0.008332122,0.011174218,0.009899913,0.003748481,0.009857989,0.003976096,0.008192427,0.009895588,0.003453729,0.003905781,0.003931728,0.003936038,0.008183632,0.003563906,0.009824696,0.008154818,0.006300399,0.009771303,0.00356964,0.008227034,0.003745614,0.009844933,0.00338364,0.009759732,0.00393889,0.003553892,0.011463585,0.003940313,0.009758322,0.006306151
17887,0.00647721,0.007900013,0.006478653,0.009657355,0.00396752,0.003870109,0.00818081,0.003960345,0,0.003943137,0.000109566,0.009752699,0.003894445,0.009684774,0.009736759,0.0039574,0.011012391,0.003860093,0.003685579,0.009576464,0.003944607,0.006491585,0.009686199,0.009681897,0.003847131,0.000196376,0.004472934,0.006497339,0.006478648,0.008212651,0.003858691,0.00451162,0.00013945,0.009562027,6.12E-05,0.009670305,0.003964658,0.014572535,8.82E-05,0.004448577,0.003930234,6.83E-05,0.003862961,0.006484402,0.003904447,0.003429447,0.003937505,0.000227688,0.003804269,0.007907211,0.011294394,0.004492985,0.009681882,0.009572141,0.055261496,9.25E-05,0.003961799,0.003905879,0.009564897,0.007954475,0.007943023,0.004510203,2.28E-05,0.00010672,0.00973535,0.008103044,0.00974836,0.012054876,7.97E-05,0.009694876,0.008087309,0.011034066,0.009735357,0.003852969,0.009691954,0.000133758,0.007926044,0.009731033,0.003857299,0.004048944,5.98E-05,0.000145143,0.007938886,0.003893007,0.009671729,0.007898571,0.006464273,0.009668801,0.003900171,0.007963533,0.003852966,0.009686191,0.004176525,0.009657232,9.11E-05,0.00388871,0.011300193,0.000210611,0.009658714,0.006470027
